it w0 w1 ww1 w2 ww2 w10 w11 ww11 w12 ww12 w20 w21 ww21 w22 ww22 e
1515 -16.975515913904527 8.77397934383195 -0.5168608358256285 8.73711787116137 -0.5146893864948668 7.043918876537423 -2.8078097001032347 -0.3986147128206946 0 0.0 7.124235005361262 0 0.0 -2.837800622008772 -0.3983305744228282 0.004558648870421496
1516 -16.979150172383445 8.775771975801154 -0.5168557841060226 8.738929293635026 -0.5146859062386336 7.044745137161019 -2.808132855735896 -0.39861383216306856 0 0.0 7.125053476113237 0 0.0 -2.8381218073616834 -0.3983298956108182 0.004552806161826858
1517 -16.982780607620818 8.777562741945342 -0.5168507410386328 8.740738813311472 -0.5146824312968614 7.045570363111921 -2.8084556172075557 -0.39861295430553384 0 0.0 7.1258709195520265 0 0.0 -2.8384425988036854 -0.3983292191015616 0.004546976463068171
1518 -16.986407226783598 8.779351645709088 -0.5168457065992214 8.742546433737072 -0.514678961655418 7.046394556608744 -2.8087779853408974 -0.39861207923796604 0 0.0 7.126687337887671 0 0.0 -2.8387629971631863 -0.39832854488668884 0.004541159734023565
1519 -16.990030037020176 8.781138690528246 -0.5168406807636428 8.744352158449116 -0.5146754973002248 7.0472177198635775 -2.8090999609562535 -0.3986112069502846 0 0.0 7.127502733323677 0 0.0 -2.8390830032662047 -0.39832787295786715 0.004535355934726485
1520 -16.99364904546044 8.78292387982997 -0.5168356635078429 8.746155990975849 -0.5146720382172558 7.048039855081999 -2.8094215448716127 -0.398610337432453 0 0.0 7.12831710805704 0 0.0 -2.839402617936375 -0.3983272033067997 0.004529565025365195
1521 -16.99726425921583 8.78470721703274 -0.5168306548078593 8.747957934836494 -0.5146685843925382 7.0488609644631035 -2.809742737902627 -0.39860947067447783 0 0.0 7.129130464278268 0 0.0 -2.8397218419949564 -0.3983265359252254 0.004523786966281851
1522 -17.0008756853794 8.7864887055464 -0.5168256546398197 8.749757993541285 -0.5146651358121511 7.049681050199524 -2.810063540862622 -0.39860860666640935 0 0.0 7.1299428041714075 0 0.0 -2.8400406762608403 -0.39832587080491877 0.004518021717971941
1523 -17.00448333102588 8.788268348772176 -0.5168206629799424 8.751556170591499 -0.5146616924622265 7.05050011447746 -2.8103839545626044 -0.3986077453983409 0 0.0 7.130754129914067 0 0.0 -2.840359121550562 -0.39832520793768994 0.0045122692410835405
1524 -17.008087203211733 8.790046150102702 -0.516815679804536 8.753352469479475 -0.5146582543289483 7.051318159476695 -2.810703979811269 -0.39860688686040824 0 0.0 7.131564443677436 0 0.0 -2.840677178678305 -0.39832454731538425 0.004506529496416595
1525 -17.011687308975212 8.791822112922056 -0.5168107050899984 8.755146893688645 -0.5146548213985516 7.0521351873706255 -2.8110236174150094 -0.3986060310427903 0 0.0 7.132373747626316 0 0.0 -2.8409948484559133 -0.39832388892988235 0.004500802444922236
1526 -17.015283655336415 8.793596240605766 -0.5168057388128159 8.756939446693567 -0.5146513936573237 7.052951200326278 -2.811342868177924 -0.3986051779357084 0 0.0 7.133182043919138 0 0.0 -2.8413121316928978 -0.39832323277309967 0.004495088047702056
1527 -17.01887624929734 8.795368536520854 -0.5168007809495642 8.758730131959945 -0.514647971091603 7.053766200504339 -2.8116617329018236 -0.39860432752942565 0 0.0 7.13398933470799 0 0.0 -2.841629029196444 -0.39832257883698646 0.004489386266007581
1528 -17.02246509784196 8.797139004025865 -0.5167958314769071 8.760518952944663 -0.5146445536877786 7.054580190059173 -2.8119802123862425 -0.3986034798142476 0 0.0 7.134795622138637 0 0.0 -2.8419455417714223 -0.39832192711352765 0.004483697061239289
1529 -17.026050207936258 8.79890764647088 -0.5167908903715962 8.762305913095805 -0.5146411414322906 7.05539317113885 -2.8122983074284447 -0.3986026347805215 0 0.0 7.135600908350546 0 0.0 -2.842261670220394 -0.3983212775947424 0.004478020394946182
1530 -17.029631586528303 8.800674467197545 -0.5167859576104705 8.764091015852689 -0.5146377343116296 7.056205145885163 -2.8126160188234306 -0.39860179241863625 0 0.0 7.136405195476908 0 0.0 -2.8425774153436216 -0.3983206302726844 0.004472356228825043
1531 -17.033209240548295 8.802439469539102 -0.5167810331704558 8.76587426464589 -0.5146343323123364 7.057016116433655 -2.8129333473639457 -0.39860095271902174 0 0.0 7.137208485644662 0 0.0 -2.8428927779390754 -0.3983199851394412 0.004466704524719729
1532 -17.03678317690862 8.804202656820411 -0.5167761170285646 8.767655662897274 -0.514630935421002 7.057826084913641 -2.8132502938404915 -0.39860011567214954 0 0.0 7.138010780974517 0 0.0 -2.8432077588024427 -0.3983193421871344 0.004461065244620445
1533 -17.04035340250393 8.805964032357979 -0.5167712091618957 8.769435214020016 -0.5146275436242669 7.058635053448229 -2.8135668590413285 -0.3985992812685318 0 0.0 7.138812083580976 0 0.0 -2.843522358727135 -0.3983187014079191 0.004455438350663233
1534 -17.04391992421115 8.807723599459983 -0.5167663095476339 8.771212921418632 -0.5146241569088218 7.059443024154343 -2.8138830437524884 -0.39859844949872175 0 0.0 7.139612395572356 0 0.0 -2.8438365785042987 -0.39831806279398435 0.004449823805129188
1535 -17.047482748889585 8.809481361426293 -0.5167614181630489 8.772988788489002 -0.5146207752614059 7.0602499991427505 -2.8141988487577785 -0.3985976203533127 0 0.0 7.140411719050815 0 0.0 -2.844150418922819 -0.39831742633755246 0.004444221570443797
1536 -17.051041883380957 8.8112373215485 -0.5167565349854955 8.7747628186184 -0.514617398668808 7.061055980518074 -2.814514274838793 -0.39859679382293894 0 0.0 7.141210056112369 0 0.0 -2.84446388076933 -0.3983167920308787 0.004438631609176374
1537 -17.05459733450946 8.812991483109947 -0.5167516599924131 8.77653501518553 -0.5146140271178656 7.061860970378824 -2.814829322774917 -0.3985959698982745 0 0.0 7.142007408846921 0 0.0 -2.8447769648282244 -0.3983161598662517 0.004433053884039281
1538 -17.058149109081803 8.814743849385748 -0.5167467931613258 8.77830538156053 -0.514610660595465 7.062664970817412 -2.815143993343337 -0.39859514857003336 0 0.0 7.1428037793382755 0 0.0 -2.8450896718816594 -0.3983155298359931 0.004427488357887427
1539 -17.06169721388729 8.816494423642812 -0.5167419344698408 8.78007392110502 -0.5146072990885409 7.063467983920185 -2.815458287319047 -0.3985943298289693 0 0.0 7.143599169664167 0 0.0 -2.8454020027095637 -0.39831490193245694 0.004421934993717441
1540 -17.06524165569786 8.818243209139867 -0.5167370838956489 8.781840637172113 -0.5146039425840754 7.064270011767433 -2.815772205474858 -0.3985935136658757 0 0.0 7.144393581896279 0 0.0 -2.8457139580896484 -0.3983142761480301 0.004416393754667176
1541 -17.06878244126814 8.819990209127496 -0.5167322414165241 8.783605533106455 -0.5146005910690996 7.065071056433422 -2.8160857485814033 -0.39859270007158504 0 0.0 7.1451870181002635 0 0.0 -2.846025538797412 -0.39831365247513184 0.0044108646040150285
1542 -17.072319577335513 8.82173542684815 -0.5167274070103228 8.785368612244238 -0.5145972445306917 7.06587111998641 -2.816398917407148 -0.3985918890369692 0 0.0 7.145979480335773 0 0.0 -2.8463367456061506 -0.39831303090621356 0.004405347505179231
1543 -17.075853070620152 8.823478865536176 -0.5167225806549839 8.78712987791324 -0.5145939029559776 7.066670204488667 -2.8167117127183956 -0.3985910805529389 0 0.0 7.14677097065647 0 0.0 -2.846647579286964 -0.3983124114337589 0.004399842421717395
1544 -17.079382927825087 8.825220528417846 -0.5167177623285283 8.788889333432834 -0.5145905663321306 7.067468311996504 -2.8170241352792966 -0.39859027461044383 0 0.0 7.147561491110057 0 0.0 -2.8469580406087633 -0.3983117940502831 0.004394349317325631
1545 -17.082909155636273 8.826960418711376 -0.5167129520090576 8.790646982114033 -0.5145872346463705 7.068265444560289 -2.8173361858518544 -0.39858947120047195 0 0.0 7.148351043738293 0 0.0 -2.847268130338281 -0.3983111787483337 0.004388868155838134
1546 -17.08643176072261 8.828698539626956 -0.5167081496747555 8.792402827259501 -0.5145839078859644 7.069061604224469 -2.817647865195934 -0.39858867031404965 0 0.0 7.149139630577018 0 0.0 -2.847577849240076 -0.39831056552048955 0.004383398901226433
1547 -17.089950749736037 8.83043489436677 -0.5167033553038858 8.794156872163583 -0.5145805860382257 7.069856793027593 -2.8179591740692684 -0.39858787194224155 0 0.0 7.149927253656176 0 0.0 -2.847887198076542 -0.3983099543593609 0.004377941517598897
1548 -17.093466129311544 8.832169486125018 -0.5166985688747927 8.79590912011234 -0.5145772690905144 7.070651013002331 -2.8182701132274683 -0.3985870760761502 0 0.0 7.150713914999831 0 0.0 -2.848196177607917 -0.3983093452575895 0.004372495969199909
1549 -17.09697790606725 8.83390231808795 -0.5166937903659009 8.797659574383554 -0.5145739570302367 7.071444266175496 -2.818580683424028 -0.3985862827069162 0 0.0 7.151499616626191 0 0.0 -2.8485047885922885 -0.39830873820784823 0.004367062220409519
1550 -17.10048608660446 8.835633393433886 -0.5166890197557141 8.799408238246775 -0.5145706498448444 7.072236554568067 -2.81889088541033 -0.3985854918257174 0 0.0 7.152284360547633 0 0.0 -2.848813031785602 -0.3983081332028408 0.0043616402357426155
1551 -17.103990677507703 8.837362715333237 -0.5166842570228158 8.801155114963327 -0.5145673475218348 7.073027880195206 -2.819200719935658 -0.39858470342376934 0 0.0 7.153068148770719 0 0.0 -2.849120907941668 -0.3983075302353019 0.004356229979848384
1552 -17.107491685344794 8.839090286948524 -0.516679502145868 8.80290020778636 -0.5145640500487516 7.073818245066284 -2.8195101877472 -0.39858391749232464 0 0.0 7.153850983296216 0 0.0 -2.8494284178121707 -0.39830692929799677 0.004350831417509794
1553 -17.110989116666886 8.840816111434423 -0.5166747551036114 8.804643519960845 -0.5145607574131831 7.074607651184897 -2.819819289590057 -0.3985831340226729 0 0.0 7.1546328661191225 0 0.0 -2.849735562146674 -0.3983063303837213 0.0043454445136428335
1554 -17.11448297800851 8.842540191937758 -0.5166700158748646 8.806385054723618 -0.5145574696027629 7.0753961005488915 -2.8201280262072506 -0.3985823530061408 0 0.0 7.155413799228684 0 0.0 -2.850042341692632 -0.39830573348530196 0.00434006923329604
1555 -17.117973275887653 8.84426253159756 -0.5166652844385248 8.808124815303401 -0.5145541866051696 7.076183595150378 -2.8204363983397287 -0.39858157443409165 0 0.0 7.156193784608418 0 0.0 -2.8503487571953916 -0.398305138595595 0.0043347055416498815
1556 -17.121460016805784 8.845983133545051 -0.5166605607735651 8.809862804920826 -0.5145509084081261 7.076970136975758 -2.820744406726376 -0.39858079829792536 0 0.0 7.15697282423613 0 0.0 -2.8506548093982036 -0.39830454570748725 0.004329353404016066
1557 -17.124943207247927 8.84770200090371 -0.5166558448590374 8.811599026788453 -0.5145476349993996 7.077755728005743 -2.821052052104015 -0.3985800245890778 0 0.0 7.15775092008394 0 0.0 -2.8509604990422295 -0.3983039548138951 0.004324012785837105
1558 -17.128422853682682 8.849419136789265 -0.5166511366740694 8.813333484110812 -0.5145443663668023 7.078540370215374 -2.821359335207421 -0.3985792532990212 0 0.0 7.158528074118295 0 0.0 -2.851265826866547 -0.39830336590776494 0.004318683652685637
1559 -17.131898962562314 8.851134544309732 -0.5166464361978657 8.815066180084411 -0.5145411024981901 7.079324065574039 -2.821666256769322 -0.39857848441926386 0 0.0 7.1593042882999995 0 0.0 -2.8515707936081593 -0.3983027789820726 0.004313365970263842
1560 -17.135371540322776 8.852848226565426 -0.5166417434097065 8.816797117897767 -0.5145378433814624 7.080106816045499 -2.8219728175204106 -0.3985777179413497 0 0.0 7.160079564584225 0 0.0 -2.8518754000020023 -0.3983021940298238 0.004308059704402892
1561 -17.138840593383783 8.854560186649 -0.5166370582889477 8.818526300731437 -0.5145345890045625 7.080888623587906 -2.82227901818935 -0.3985769538568584 0 0.0 7.160853904920539 0 0.0 -2.8521796467809497 -0.39830161104405315 0.004302764821062336
1562 -17.142306128148835 8.856270427645457 -0.516632380815021 8.820253731758024 -0.5145313393554771 7.081669490153819 -2.82258485950278 -0.3985761921574049 0 0.0 7.16162731125292 0 0.0 -2.8524835346758235 -0.39830103001782485 0.0042974812863295865
1563 -17.145768151005296 8.857978952632175 -0.5166277109674325 8.821979414142225 -0.5145280944222363 7.082449417690229 -2.822890342185324 -0.39857543283463964 0 0.0 7.162399785519779 0 0.0 -2.8527870644153976 -0.3983004509442319 0.004292209066419299
1564 -17.149226668324438 8.859685764678934 -0.5166230487257633 8.823703351040836 -0.5145248541929124 7.0832284081385755 -2.8231954669595964 -0.3985746758802478 0 0.0 7.163171329653977 0 0.0 -2.8530902367264077 -0.3982998738163964 0.004286948127672762
1565 -17.15268168646146 8.861390866847938 -0.5166183940696688 8.825425545602785 -0.5145216186556215 7.084006463434771 -2.8235002345462097 -0.39857392128594976 0 0.0 7.163941945582852 0 0.0 -2.853393052333558 -0.3982992986274693 0.004281698436557508
1566 -17.156133211755577 8.863094262193831 -0.5166137469788786 8.827146000969162 -0.5145183877985222 7.084783585509215 -2.823804645663781 -0.3985731690435004 0 0.0 7.164711635228233 0 0.0 -2.853695511959526 -0.39829872537062977 0.004276459959666522
1567 -17.159581250530064 8.864795953763734 -0.5166091074331955 8.828864720273227 -0.514515161609815 7.085559776286814 -2.82410870102894 -0.39857241914468944 0 0.0 7.165480400506455 0 0.0 -2.8539976163249725 -0.3982981540390861 0.004271232663717833
1568 -17.163025809092293 8.86649594459725 -0.5166044754124958 8.83058170664045 -0.5145119400777429 7.0863350376870065 -2.8244124013563345 -0.3985716715813409 0 0.0 7.166248243328393 0 0.0 -2.8542993661485476 -0.3982975846260744 0.004266016515553869
1569 -17.16646689373378 8.868194237726506 -0.516599850896729 8.832296963188519 -0.514508723190591 7.087109371623776 -2.8247157473586366 -0.3985709263453129 0 0.0 7.167015165599466 0 0.0 -2.8546007621468967 -0.3982970171248593 0.004260811482141007
1570 -17.169904510730248 8.869890836176156 -0.516595233865917 8.834010493027384 -0.5145055109366864 7.087882780005676 -2.825018739746552 -0.39857018342849765 0 0.0 7.167781169219667 0 0.0 -2.8549018050346695 -0.39829645152873344 0.004255617530568921
1571 -17.173338666341667 8.871585742963418 -0.5165906243001541 8.835722299259258 -0.5145023033043975 7.088655264735845 -2.8253213792288254 -0.3985694428228214 0 0.0 7.168546256083578 0 0.0 -2.8552024955245257 -0.39829588783101755 0.004250434628050114
1572 -17.176769366812312 8.873278961098096 -0.5165860221796068 8.837432384978658 -0.5144991002821342 7.0894268277120265 -2.825623666512246 -0.39856870452024407 0 0.0 7.169310428080389 0 0.0 -2.85550283432714 -0.3982953260250598 0.004245262741919282
1573 -17.180196618370807 8.874970493582591 -0.5165814274845127 8.839140753272423 -0.5144959018583476 7.09019747082659 -2.8259256023016572 -0.3985679685127592 0 0.0 7.17007368709392 0 0.0 -2.8558028221512135 -0.39829476610423653 0.004240101839632827
1574 -17.183620427230164 8.87666034341193 -0.5165768401951814 8.840847407219735 -0.5144927080215305 7.090967195966548 -2.8262271872999594 -0.39856723479239353 0 0.0 7.170836035002636 0 0.0 -2.856102459703477 -0.3982942080619512 0.004234951888768366
1575 -17.187040799587848 8.878348513573796 -0.5165722602919929 8.842552349892149 -0.5144895187602159 7.091736005013577 -2.8265284222081197 -0.3985665033512071 0 0.0 7.171597473679668 0 0.0 -2.8564017476886985 -0.39829365189163496 0.004229812857024078
1576 -17.190457741625824 8.880035007048543 -0.5165676877553985 8.844255584353602 -0.5144863340629775 7.092503899844034 -2.826829307725178 -0.3985657741812931 0 0.0 7.172358004992835 0 0.0 -2.8567006868096905 -0.3982930975867461 0.004224684712218258
1577 -17.19387125951058 8.881719826809206 -0.5165631225659196 8.845957113660452 -0.51448315391843 7.093270882328977 -2.827129844548253 -0.3985650472747777 0 0.0 7.173117630804656 0 0.0 -2.856999277767317 -0.39829254514077006 0.004219567422288733
1578 -17.19728135939321 8.883402975821548 -0.5165585647041476 8.847656940861494 -0.5144799783152281 7.094036954334184 -2.827430033372549 -0.3985643226238197 0 0.0 7.17387635297238 0 0.0 -2.8572975212605005 -0.39829199454721925 0.004214460955292403
1579 -17.200688047409436 8.885084457044062 -0.5165540141507438 8.849355068997987 -0.5144768072420668 7.094802117720168 -2.827729874891361 -0.3985636002206103 0 0.0 7.17463417334799 0 0.0 -2.8575954179862273 -0.3982914457996332 0.004209365279404622
1580 -17.204091329679677 8.886764273428003 -0.5165494708864385 8.851051501103665 -0.5144736406876808 7.0955663743422015 -2.828029369796085 -0.3985628800573738 0 0.0 7.1753910937782335 0 0.0 -2.8578929686395553 -0.3982908988915779 0.004204280362918765
1581 -17.207491212309076 8.88844242791741 -0.5165449348920322 8.852746240204779 -0.5144704786408446 7.09632972605033 -2.828328518776221 -0.39856216212636586 0 0.0 7.176147116104634 0 0.0 -2.8581901739136204 -0.3982903538166463 0.0041992061742456245
1582 -17.210887701387566 8.890118923449117 -0.5165404061483931 8.854439289320101 -0.5144673210903725 7.097092174689393 -2.82862732251938 -0.39856144641987495 0 0.0 7.176902242163514 0 0.0 -2.858487034499643 -0.39828981056845736 0.004194142681912928
1583 -17.214280802989894 8.891793762952785 -0.5165358846364583 8.856130651460965 -0.5144641680251185 7.097853722099039 -2.8289257817112925 -0.3985607329302213 0 0.0 7.177656473786014 0 0.0 -2.858783551086935 -0.39828926914065677 0.004189089854564854
1584 -17.217670523175684 8.893466949350925 -0.5165313703372333 8.857820329631274 -0.5144610194339756 7.098614370113752 -2.8292238970358112 -0.39856002164975673 0 0.0 7.178409812798104 0 0.0 -2.8590797243629056 -0.39828872952691624 0.004184047660961479
1585 -17.2210568679895 8.895138485558908 -0.516526863231791 8.859508326827525 -0.5144578753058751 7.0993741205628575 -2.829521669174923 -0.3985593125708652 0 0.0 7.179162261020608 0 0.0 -2.8593755550130697 -0.398288191720934 0.004179016069978264
1586 -17.22443984346085 8.896808374484998 -0.5165223633012724 8.861194646038843 -0.5144547356297883 7.100132975270553 -2.829819098808749 -0.3985586056859615 0 0.0 7.1799138202692205 0 0.0 -2.8596710437210513 -0.39828765571643365 0.004173995050605578
1587 -17.22781945560427 8.89847661903037 -0.5165178705268858 8.86287929024699 -0.5144516003947247 7.100890936055915 -2.8301161866155544 -0.3985579009874922 0 0.0 7.180664492354526 0 0.0 -2.8599661911685943 -0.3982871215071653 0.004168984571948151
1588 -17.231195710419353 8.90014322208913 -0.5165133848899061 8.864562262426396 -0.5144484695897323 7.101648004732926 -2.8304129332717567 -0.3985571984679352 0 0.0 7.181414279082015 0 0.0 -2.8602609980355647 -0.3982865890869042 0.004163984603224611
1589 -17.234568613890804 8.901808186548335 -0.516508906371675 8.866243565544176 -0.5144453432038976 7.102404183110484 -2.8307093394519276 -0.3985564981197992 0 0.0 7.1821631822521 0 0.0 -2.860555464999959 -0.3982860584494516 0.004158995113766956
1590 -17.237938171988475 8.903471515288015 -0.5165044349536009 8.867923202560156 -0.5144422212263452 7.10315947299243 -2.831005405828801 -0.3985557999356237 0 0.0 7.182911203660139 0 0.0 -2.860849592737911 -0.398285529588634 0.004154016073020084
1591 -17.24130439066742 8.905133211181198 -0.5164999706171579 8.869601176426894 -0.5144391036462379 7.103913876177556 -2.8313011330732802 -0.3985551039079791 0 0.0 7.183658345096449 0 0.0 -2.861143381923698 -0.39828500249830356 0.004149047450541268
1592 -17.244667275867936 8.906793277093925 -0.5164955133438862 8.871277490089696 -0.514435990452776 7.1046673944596295 -2.831596521854443 -0.3985544100294663 0 0.0 7.184404608346323 0 0.0 -2.861436833229747 -0.3982844771723374 0.00414408921599965
1593 -17.24802683351561 8.908451715885272 -0.5164910631153913 8.872952146486648 -0.5144328816351976 7.1054200296274095 -2.8318915728395497 -0.39855371829271674 0 0.0 7.185149995190054 0 0.0 -2.8617299473266398 -0.3982839536046379 0.004139141339175812
1594 -17.251383069521378 8.91010853040738 -0.5164866199133437 8.874625148548635 -0.5144297771827782 7.106171783464659 -2.832186286694047 -0.39855302869039233 0 0.0 7.185894507402946 0 0.0 -2.862022724883121 -0.3982834317891322 0.004134203789961234
1595 -17.254735989781533 8.911763723505462 -0.5164821837194796 8.876296499199356 -0.5144266770848309 7.106922657750172 -2.832480664081573 -0.3985523412151846 0 0.0 7.18663814675533 0 0.0 -2.8623151665661055 -0.3982829117197729 0.004129276538357833
1596 -17.25808560017781 8.913417298017832 -0.5164777545155991 8.877966201355354 -0.5144235813307059 7.107672654257782 -2.8327747056639687 -0.39855165585981545 0 0.0 7.187380915012589 0 0.0 -2.86260727304068 -0.3982823933905367 0.004124359554477464
1597 -17.261431906577407 8.915069256775922 -0.5164733322835672 8.879634257926037 -0.5144204899097904 7.108421774756385 -2.8330684121012797 -0.3985509726170367 0 0.0 7.188122813935174 0 0.0 -2.8628990449701157 -0.3982818767954254 0.004119452808541463
1598 -17.264774914833048 8.91671960260431 -0.5164689170053125 8.881300671813689 -0.5144174028115079 7.109170021009952 -2.833361784051763 -0.39855029147962995 0 0.0 7.188863845278612 0 0.0 -2.863190483015867 -0.39828136192846497 0.0041145562708801405
1599 -17.268114630783 8.918368338320727 -0.5164645086628277 8.88296544591351 -0.5144143200253196 7.1099173947775505 -2.8336548221718925 -0.3985496124404058 0 0.0 7.189604010793534 0 0.0 -2.8634815878375863 -0.39828084878370607 0.004109669911932315
1600 -17.271451060251152 8.920015466736093 -0.5164601072381687 8.884628583113617 -0.5144112415407222 7.11066389781336 -2.8339475271163677 -0.398548935492205 0 0.0 7.190343312225689 0 0.0 -2.863772360093123 -0.39828033735522356 0.0041047937022448576
1601 -17.274784209047027 8.921660990654527 -0.5164557127134554 8.886290086295086 -0.5144081673472495 7.111409531866687 -2.834239899538116 -0.3985482606278971 0 0.0 7.191081751315957 0 0.0 -2.864062800438533 -0.3982798276371165 0.004099927612472211
1602 -17.278114082965846 8.923304912873363 -0.5164513250708695 8.887949958331948 -0.5144050974344708 7.1121542986819835 -2.834531940088303 -0.39854758784038125 0 0.0 7.191819329800371 0 0.0 -2.864352909528084 -0.3982793196235079 0.004095071613375869
1603 -17.281440687788567 8.924947236183186 -0.5164469442926563 8.889608202091239 -0.514402031791992 7.112898199998868 -2.8348236494163337 -0.3985469171225851 0 0.0 7.192556049410133 0 0.0 -2.8646426880142632 -0.39827881330854487 0.004090225675824044
1604 -17.284764029281934 8.926587963367842 -0.516442570361123 8.891264820433001 -0.5143989704094545 7.113641237552132 -2.8351150281698616 -0.3985462484674656 0 0.0 7.1932919118716265 0 0.0 -2.8649321365477793 -0.39827830868639824 0.004085389770791022
1605 -17.288084113198508 8.928227097204456 -0.5164382032586389 8.89291981621031 -0.5143959132765354 7.114383413071771 -2.835406076994795 -0.3985455818680082 0 0.0 7.194026918906442 0 0.0 -2.865221255777573 -0.3982778057512625 0.004080563869356874
1606 -17.291400945276717 8.929864640463457 -0.5164338429676353 8.894573192269291 -0.5143928603829474 7.115124728282987 -2.8356967965352995 -0.3985449173172269 0 0.0 7.194761072231382 0 0.0 -2.865510046350821 -0.3982773044973559 0.004075747942706857
1607 -17.294714531240896 8.931500595908602 -0.5164294894706057 8.896224951449152 -0.5143898117184388 7.115865184906213 -2.8359871874338074 -0.39854425480816436 0 0.0 7.195494373558492 0 0.0 -2.8657985089129423 -0.39827680491892004 0.004070941962131084
1608 -17.298024876801342 8.933134966296983 -0.516425142750104 8.897875096582194 -0.5143867672727929 7.116604784657129 -2.8362772503310216 -0.3985435943338914 0 0.0 7.196226824595061 0 0.0 -2.8660866441076047 -0.3982763070102202 0.004066145899023921
1609 -17.30133198765435 8.93476775437905 -0.5164208027887449 8.899523630493833 -0.5143837270358279 7.117343529246676 -2.8365669858659226 -0.3985429358875073 0 0.0 7.196958427043652 0 0.0 -2.866374452576729 -0.3982758107655446 0.004061359724883697
1610 -17.304635869482244 8.936398962898647 -0.5164164695692047 8.901170556002624 -0.5143806909973974 7.118081420381075 -2.8368563946757726 -0.3985422794621388 0 0.0 7.197689182602112 0 0.0 -2.8666619349604967 -0.3982753161792046 0.004056583411312104
1611 -17.307936527953437 8.938028594593014 -0.5164121430742203 8.902815875920277 -0.5143776591473891 7.118818459761842 -2.8371454773961235 -0.3985416250509413 0 0.0 7.198419092963585 0 0.0 -2.8669490918973546 -0.3982748232455348 0.004051816930013867
1612 -17.311233968722465 8.93965665219281 -0.516407823286588 8.904459593051687 -0.5143746314757259 7.119554649085803 -2.837434234660821 -0.39854097264709754 0 0.0 7.199148159816536 0 0.0 -2.867235924024023 -0.3982743319588928 0.0040470602527962595
1613 -17.314528197430036 8.941283138422135 -0.5164035101891643 8.906101710194939 -0.5143716079723648 7.120289990045112 -2.83772266710201 -0.3985403222438179 0 0.0 7.1998763848447656 0 0.0 -2.8675224319754986 -0.3982738423136586 0.0040423133515685656
1614 -17.317819219703054 8.942908055998556 -0.5163992037648664 8.907742230141343 -0.5143685886272973 7.1210244843272665 -2.8380107753501425 -0.39853967383434064 0 0.0 7.200603769727419 0 0.0 -2.8678086163850627 -0.3982733543042356 0.00403757619834182
1615 -17.321107041154693 8.94453140763311 -0.5163949039966693 8.90938115567545 -0.5143655734305488 7.121758133615125 -2.838298560033981 -0.39853902741193103 0 0.0 7.20133031613901 0 0.0 -2.8680944778842843 -0.3982728679250492 0.0040328487652282205
1616 -17.324391667384408 8.946153196030345 -0.5163906108676087 8.911018489575063 -0.5143625623721786 7.122490939586922 -2.8385860217806043 -0.39853838296988153 0 0.0 7.202056025749435 0 0.0 -2.868380017103029 -0.3982723831705474 0.004028131024440762
1617 -17.32767310397799 8.947773423888313 -0.5163863243607784 8.91265423461128 -0.5143595554422805 7.123222903916279 -2.8388731612154148 -0.3985377405015123 0 0.0 7.202780900223987 0 0.0 -2.868665234669463 -0.398271900035201 0.004023422948292761
1618 -17.330951356507605 8.949392093898613 -0.516382044459331 8.91428839354848 -0.5143565526309812 7.123954028272231 -2.8391599789621424 -0.3985371000001698 0 0.0 7.203504941223373 0 0.0 -2.86895013121006 -0.3982714185135029 0.004018724509197483
1619 -17.33422643053184 8.951009208746399 -0.516377771146478 8.915920969144379 -0.5143535539284417 7.124684314319234 -2.8394464756428532 -0.39853646145922794 0 0.0 7.204228150403731 0 0.0 -2.8692347073496047 -0.3982709385999679 0.004014035679667617
1620 -17.33749833159575 8.952624771110399 -0.516373504405488 8.917551964150027 -0.5143505593248557 7.125413763717182 -2.83973265187795 -0.3985358248720871 0 0.0 7.204950529416642 0 0.0 -2.869518963711201 -0.3982704602891333 0.004009356432314916
1621 -17.340767065230878 8.954238783662937 -0.5163692442196887 8.919181381309834 -0.5143475688104505 7.1261423781214255 -2.8400185082861813 -0.3985351902321743 0 0.0 7.205672079909152 0 0.0 -2.8698029009162758 -0.39826998357555815 0.004004686739849804
1622 -17.344032636955312 8.955851249069953 -0.5163649905724649 8.920809223361589 -0.5143445823754865 7.126870159182784 -2.8403040454846464 -0.3985345575329431 0 0.0 7.206392803523782 0 0.0 -2.8700865195845866 -0.39826950845382336 0.004000026575080858
1623 -17.34729505227373 8.957462169991013 -0.5163607434472586 8.922435493036488 -0.5143416000102572 7.127597108547562 -2.8405892640888006 -0.39853392676787347 0 0.0 7.207112701898544 0 0.0 -2.870369820334225 -0.3982690349185318 0.003995375910914452
1624 -17.35055431667742 8.95907154907934 -0.5163565028275693 8.924060193059137 -0.5143386217050885 7.128323227857568 -2.84087416471246 -0.39853329793047143 0 0.0 7.20783177666696 0 0.0 -2.8706528037816232 -0.39826856296430774 0.003990734720354294
1625 -17.353810435644345 8.96067938898183 -0.5163522686969538 8.925683326147588 -0.5143356474503392 7.129048518750126 -2.841158747967808 -0.39853267101426937 0 0.0 7.208550029458074 0 0.0 -2.8709354705415597 -0.39826809258579726 0.0039861029765010806
1626 -17.35706341463916 8.96228569233906 -0.516348041039025 8.92730489501335 -0.5143326772364012 7.129772982858089 -2.841443014465401 -0.3985320460128256 0 0.0 7.20926746189647 0 0.0 -2.871217821227166 -0.3982676237776679 0.003981480652551976
